"id","descuento","total","propina_total","propina","modo_pago","fecha_hora_venta"
"4a7e1253-63ef-4356-a7e5-a207325fe3fa",0.00,230.00,230.00,0.00,TARJETA_CREDITO,"2023-05-27 13:28:41"
"3b662b17-3615-4f61-8863-2e1e346cd3ec",0.00,489.00,489.00,48.00,TARJETA_DEBITO,"2023-05-27 13:37:41"
e448a3f1-3acb-4771-a83a-40bb6d575cba,28.45,540.55,540.55,0.00,TARJETA_CREDITO,"2023-05-27 13:52:56"
"1cb18b57-2782-422a-9ecd-458fb9fb33c2",0.00,559.00,559.00,0.00,EFECTIVO,"2023-05-27 15:30:39"
"91aaf87e-1985-43be-b5b4-f78af519561a",0.00,190.00,190.00,0.00,EFECTIVO,"2023-05-27 15:50:06"
f7d61121-31a6-486c-ab2f-b189d109cd12,0.00,100.00,100.00,0.00,TARJETA_DEBITO,"2023-05-27 16:01:44"
ec03a0e7-422a-4e7b-911f-ff469b59f6a8,0.00,180.00,180.00,0.00,TARJETA_DEBITO,"2023-05-27 16:09:14"
"1c923df2-dfb4-4dd7-9ef5-80d7f704ff11",0.00,510.00,510.00,0.00,EFECTIVO,"2023-05-27 16:26:27"
e81471c1-4693-4199-bcea-eb251f62beba,0.00,389.00,389.00,0.00,TARJETA_DEBITO,"2023-05-27 17:10:29"
"16267a18-04d1-4c5e-a099-214a4b53d0d0",0.00,719.00,719.00,87.00,TARJETA_DEBITO,"2023-05-27 17:27:52"
"7eda598c-fed5-4033-96ad-e545fec13c14",0.00,589.00,589.00,40.00,TARJETA_DEBITO,"2023-05-27 17:34:55"
e0f97e5b-0ef1-4614-b08a-1be170e34dfb,0.00,630.00,630.00,0.00,TARJETA_CREDITO,"2023-05-27 17:39:10"
"96378221-63d5-481c-9efc-3c9a6d271b57",0.00,50.00,50.00,0.00,EFECTIVO,"2023-05-27 17:55:37"
"9f2a8422-a841-4599-b5d1-2e226f3fe0de",0.00,370.00,370.00,0.00,TARJETA_DEBITO,"2023-05-27 18:27:11"
"7042b976-e598-4284-acb2-463373d42966",0.00,140.00,140.00,0.00,EFECTIVO,"2023-05-27 18:28:55"
"89fe5262-6414-4440-8662-41da695172e3",19.95,379.05,379.05,40.00,TARJETA_CREDITO,"2023-05-27 18:46:12"
af3e0818-4838-4ab3-8ee6-c13579500141,0.00,549.00,549.00,0.00,TARJETA_DEBITO,"2023-05-30 11:10:20"
fe1d8d6a-e42d-44c4-b27d-a658cf51351f,0.00,350.00,350.00,0.00,EFECTIVO,"2023-05-30 11:27:47"
c15c2d6a-24f9-49f6-b27c-b6686c1922ff,0.00,449.00,449.00,90.00,TARJETA_CREDITO,"2023-05-30 12:11:49"
cf449d3e-e588-46e3-9bb6-47e8a106e46f,0.00,290.00,290.00,0.00,TARJETA_DEBITO,"2023-05-30 12:31:57"
f167819d-9fbf-4cde-aa02-3a7becc1ac19,0.00,190.00,190.00,0.00,EFECTIVO,"2023-05-30 13:02:59"
"9e5daab8-4f9f-4186-b055-8ee56ab88daa",27.95,531.05,531.05,0.00,TARJETA_CREDITO,"2023-05-30 13:35:37"
"19d4ee30-c48d-406f-9934-e6e4d5c3ab25",0.00,399.00,399.00,0.00,TARJETA_DEBITO,"2023-05-30 13:43:14"
"0a56959f-6c0b-4c72-b7f5-d8dfef35d05e",0.00,389.00,389.00,0.00,TARJETA_DEBITO,"2023-05-30 14:17:05"
"4f0acecb-0a7d-4d6e-9ae1-3b1a305851e1",0.00,329.00,329.00,40.00,TARJETA_DEBITO,"2023-05-30 14:20:49"
db0eed65-a0ea-4eb8-9fe4-73d347a0d3c4,0.00,709.00,709.00,70.00,TARJETA_DEBITO,"2023-05-30 15:53:28"
a1a19aec-bcc7-4a85-a045-f0c0308013f0,22.00,418.00,418.00,0.00,EFECTIVO,"2023-05-30 16:03:52"
b5117584-1e1d-4045-9066-74933b0555f7,0.00,789.00,789.00,0.00,TARJETA_DEBITO,"2023-05-30 16:10:56"
"3af4c435-0833-4146-9023-caf234fb8877",14.00,266.00,266.00,0.00,TARJETA_DEBITO,"2023-05-30 17:23:13"
"0733b458-49bd-4ef8-9298-55f119088c4d",0.00,717.00,717.00,0.00,EFECTIVO,"2023-05-30 17:26:32"
af7b3d8a-9e98-487b-b184-57af8f1f1352,19.95,379.05,379.05,0.00,TARJETA_DEBITO,"2023-05-30 18:01:03"
"569a401b-fef3-4e40-ba04-28325c06634e",0.00,100.00,100.00,0.00,EFECTIVO,"2023-05-30 18:16:03"
"413febd6-497f-4fed-89f4-436f3629935d",0.00,1079.00,1079.00,0.00,TARJETA_DEBITO,"2023-05-30 18:53:53"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,190.00,190.00,0.00,EFECTIVO,"2023-05-30 18:56:29"
"5fed77e2-190f-4445-bd28-81b9f713c38b",19.95,379.05,379.05,50.00,TARJETA_DEBITO,"2023-05-31 12:00:30"
"32397897-cbef-405f-b93c-b8c0bb1db207",0.00,590.00,590.00,89.00,TARJETA_DEBITO,"2023-05-31 12:20:12"
e052d909-df48-4412-93f0-8cb4eb715ec6,11.50,218.50,218.50,0.00,EFECTIVO,"2023-05-31 13:12:03"
"82778bcb-8bb7-4912-be9e-de476947f06b",0.00,280.00,280.00,50.00,TARJETA_DEBITO,"2023-05-31 13:33:37"
"1d0e6cdf-632c-4a40-9dea-785a9ff7c9d5",35.50,674.50,674.50,0.00,EFECTIVO,"2023-05-31 13:50:01"
"1d38d71a-9ba6-4ae9-a018-24ac614dea11",15.50,294.50,294.50,0.00,EFECTIVO,"2023-05-31 13:58:22"
"733533dc-eaae-4646-9d9d-43dffccb2180",19.95,379.05,379.05,0.00,EFECTIVO,"2023-05-31 14:04:16"
"0a717244-9b31-4325-9fe0-dcf79aa34de3",0.00,369.00,369.00,41.00,TARJETA_DEBITO,"2023-05-31 16:55:45"
"00887a21-fa1d-4540-ad67-f5d7616ae52c",41.00,779.00,779.00,0.00,EFECTIVO,"2023-05-31 16:57:26"
cf94989b-b448-42c4-8512-c6131be2ce10,0.00,240.00,240.00,0.00,TARJETA_DEBITO,"2023-05-31 17:39:05"
"6442c1d0-6bba-4bf1-a08c-9a729dff7977",44.00,836.00,836.00,120.00,TARJETA_CREDITO,"2023-05-31 18:15:22"
"82778bcb-8bb7-4912-be9e-de476947f06b",0.00,280.00,280.00,0.00,EFECTIVO,"2023-05-31 18:19:32"
"7404e80d-eb1a-47ca-a68c-7b72be6c603c",19.95,379.05,379.05,0.00,TARJETA_CREDITO,"2023-05-31 19:00:29"
a855b2ea-2fe2-41b5-961f-86df3715f909,0.00,399.00,399.00,0.00,EFECTIVO,"2023-05-31 19:01:17"
"4626d461-514d-45f2-913e-68b93db9beda",0.00,290.00,290.00,0.00,TARJETA_DEBITO,"2023-06-01 09:40:28"
"1345cc61-41c9-4645-ad49-186ce50628d0",0.00,320.00,320.00,0.00,TARJETA_CREDITO,"2023-06-01 11:11:01"
bbd0f021-3490-4d2c-aee1-16b005d797d8,9.50,180.50,180.50,0.00,EFECTIVO,"2023-06-01 11:32:31"
"27530468-8f27-4754-819b-aa739561f70e",23.95,455.05,455.05,0.00,EFECTIVO,"2023-06-01 12:03:20"
e4c8a9c0-0155-45e5-ae99-0f5b46720d90,0.00,1158.00,1158.00,0.00,EFECTIVO,"2023-06-01 14:21:25"
ed202d02-7781-4550-bb2b-2dc7f54368e8,0.00,185.00,185.00,0.00,EFECTIVO,"2023-06-01 16:17:07"
"736212dc-2e40-43ef-ba77-d1603fdaa710",0.00,479.00,479.00,50.00,TARJETA_CREDITO,"2023-06-01 17:11:19"
f9eeee44-bebb-4c73-9bf8-315843b8972f,25.45,483.55,483.55,100.00,TARJETA_DEBITO,"2023-06-01 17:17:02"
"81937452-77c8-4567-a8f2-7e5fd40c12d5",0.00,240.00,240.00,25.00,TARJETA_CREDITO,"2023-06-01 17:25:08"
f6898238-676f-4c65-b510-5b793f4df028,40.40,767.60,767.60,0.00,EFECTIVO,"2023-06-01 17:34:45"
"9ac08f8f-1054-496b-8bfb-949f7dbbe38e",0.00,330.00,330.00,0.00,TARJETA_DEBITO,"2023-06-01 17:36:40"
"48587d1d-a857-4ca6-a0fa-a087a6a03b18",0.00,299.00,299.00,0.00,TARJETA_CREDITO,"2023-06-01 18:19:12"
"5781a68a-abac-475e-9af0-e85bf53d28a4",0.00,590.00,590.00,0.00,EFECTIVO,"2023-06-01 18:27:25"
a4516527-e89e-47e3-ae34-33105cc351cc,0.00,620.00,620.00,100.00,EFECTIVO,"2023-06-01 18:50:47"
"7651bc47-148b-4457-9e38-e348c97f3739",9.50,180.50,180.50,0.00,EFECTIVO,"2023-06-01 18:58:02"
d902a8fc-7d8d-46b8-95de-5b0ee1389aa2,19.95,379.05,379.05,0.00,TARJETA_CREDITO,"2023-06-02 10:34:17"
"1a99f45c-fa0d-4b6a-ba1a-573fd11f73ae",0.00,290.00,290.00,60.00,EFECTIVO,"2023-06-02 10:47:37"
"4f8cc1d9-705d-4f90-be19-2f656443abb6",29.50,560.50,560.50,0.00,TARJETA_DEBITO,"2023-06-02 10:54:21"
c11bc0b9-db58-4135-91a6-def742831ce8,0.00,658.00,658.00,0.00,EFECTIVO,"2023-06-02 12:18:08"
"12084450-b4ee-4c96-a106-c26ee7e386d9",0.00,190.00,190.00,20.00,TARJETA_CREDITO,"2023-06-02 12:25:39"
"82d9fcaa-6650-40e6-ae2c-8b431d647e71",0.00,912.00,912.00,0.00,TARJETA_CREDITO,"2023-06-02 12:33:23"
"7cb72e4f-81a3-43f9-bf28-99e72984564a",0.00,680.00,680.00,0.00,EFECTIVO,"2023-06-02 12:53:25"
ed202d02-7781-4550-bb2b-2dc7f54368e8,0.00,249.00,249.00,0.00,EFECTIVO,"2023-06-02 13:15:02"
"1c1553b1-2ea5-41e3-96e0-5a1b14c1ce35",0.00,330.00,330.00,0.00,EFECTIVO,"2023-06-02 13:55:06"
"0447c094-e0a8-4ab3-80d3-08d205964513",0.00,489.00,489.00,0.00,TARJETA_DEBITO,"2023-06-02 14:10:26"
c60cee65-090e-47de-b87b-580a64c1420f,0.00,290.00,290.00,0.00,EFECTIVO,"2023-06-02 15:37:29"
"14d8324d-e8f8-4fd6-b5ac-071bcb020a75",0.00,230.00,230.00,50.00,TARJETA_DEBITO,"2023-06-02 16:11:21"
"85d91a72-3899-472e-a503-152a5c32c1a1",0.00,240.00,240.00,20.00,TARJETA_DEBITO,"2023-06-02 16:17:46"
b43e9a2c-4a97-4ef0-bcb3-0210fedd8772,47.00,893.00,893.00,0.00,TARJETA_DEBITO,"2023-06-02 16:36:13"
"4977c146-ba72-4850-acf7-6edb48d61777",23.50,446.50,446.50,0.00,EFECTIVO,"2023-06-02 17:10:06"
c86a74ff-4436-4edb-9d5d-0c6b9600e4b1,0.00,590.00,590.00,60.00,TARJETA_CREDITO,"2023-06-02 17:22:27"
"54141756-a97d-4843-a4af-4888e22fb633",19.95,379.05,379.05,0.00,TARJETA_CREDITO,"2023-06-02 17:29:51"
"814c23dc-7467-4553-94df-9c6f38b436f0",0.00,310.00,310.00,0.00,EFECTIVO,"2023-06-02 17:39:43"
c01fd0f3-4834-4e0c-8980-1a0690f7b542,0.00,210.00,210.00,0.00,TARJETA_DEBITO,"2023-06-02 18:22:11"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,140.00,140.00,0.00,EFECTIVO,"2023-06-02 18:40:29"
"306b30ab-da0e-4cd7-a7e4-d1cd18642f32",0.00,789.00,789.00,0.00,EFECTIVO,"2023-06-02 19:11:39"
e6595ca6-5377-486c-8efc-6a2e5da32aa1,0.00,569.00,569.00,40.00,TARJETA_CREDITO,"2023-06-02 19:14:42"
"3e88065a-c23a-4961-8ccb-8e0f65f47f5c",22.00,418.00,418.00,0.00,TARJETA_CREDITO,"2023-06-03 10:29:01"
"2672d67d-b097-4163-846f-d2d974d9c2cf",0.00,230.00,230.00,0.00,TARJETA_DEBITO,"2023-06-03 10:37:40"
"217dba25-7187-4f3a-a099-b8a9bdd8e948",0.00,489.00,489.00,0.00,EFECTIVO,"2023-06-03 10:46:12"
"15eb9b8d-d07b-4059-aa67-b1919eff5e03",27.00,513.00,513.00,40.00,TARJETA_DEBITO,"2023-06-03 11:21:42"
da79ffb4-80a8-4b1a-bd95-f5593e7eea0b,0.00,399.00,399.00,60.00,TARJETA_DEBITO,"2023-06-03 11:48:28"
"96378221-63d5-481c-9efc-3c9a6d271b57",0.00,190.00,190.00,0.00,EFECTIVO,"2023-06-03 12:29:54"
debbc58a-9174-450a-b690-429c26ed5b0c,19.95,379.05,379.05,0.00,EFECTIVO,"2023-06-03 12:34:01"
d902a8fc-7d8d-46b8-95de-5b0ee1389aa2,0.00,90.00,90.00,0.00,EFECTIVO,"2023-06-03 12:43:47"
a1ccfc7a-6e76-45e7-936f-900f33d0a58f,0.00,679.00,679.00,0.00,TARJETA_DEBITO,"2023-06-03 14:12:54"
af8ba15e-e30f-41df-9be7-13e511259a2f,0.00,399.00,399.00,0.00,EFECTIVO,"2023-06-03 14:26:22"
"0c0c5b53-6940-4699-8a68-61677c311814",0.00,500.00,500.00,0.00,TARJETA_DEBITO,"2023-06-03 15:00:28"
fa287231-d7ca-4e75-92ea-f97d5cde70bf,0.00,640.00,640.00,64.00,TARJETA_DEBITO,"2023-06-03 16:13:43"
"942f0ac7-b18a-48aa-ac40-6fb3a43ebba2",0.00,519.00,519.00,0.00,TARJETA_DEBITO,"2023-06-03 16:15:26"
"8d76b8a1-d911-48ce-ac4d-e015df1c86d2",0.00,180.00,180.00,0.00,EFECTIVO,"2023-06-03 16:22:23"
"4fce57fa-320d-40f9-90ea-181ba9440291",0.00,519.00,519.00,0.00,TARJETA_DEBITO,"2023-06-03 16:26:27"
c64f62b2-d125-4c79-ad57-ed5d7e4fcdb5,0.00,479.00,479.00,0.00,TARJETA_DEBITO,"2023-06-03 17:06:51"
df6f21bc-7c70-4abb-8cd2-d45791c19cfc,0.00,240.00,240.00,0.00,TARJETA_DEBITO,"2023-06-03 17:17:41"
ca2e8635-12ef-4193-bcbf-cfebce527cce,32.90,625.10,625.10,0.00,TARJETA_CREDITO,"2023-06-03 17:32:02"
d350a497-45a7-4ab7-87e9-9041936382dd,25.45,483.55,483.55,0.00,TARJETA_DEBITO,"2023-06-03 18:14:42"
"69c7e860-7e57-4ef1-8986-7afb31ac815a",0.00,499.00,499.00,0.00,EFECTIVO,"2023-06-03 18:29:38"
"005845dd-acbd-4be4-b0c0-7dcdd14a7ce5",0.00,370.00,370.00,20.00,TARJETA_CREDITO,"2023-06-03 18:32:29"
"8da8e7dd-ec00-4487-a350-adc756e082cb",0.00,590.00,590.00,0.00,EFECTIVO,"2023-06-03 18:38:55"
"63f102cd-bd7b-4db9-94a6-7915c8cb8c9a",0.00,1140.00,1140.00,0.00,EFECTIVO,"2023-06-03 18:44:22"
"0162c3f4-a21c-4fa3-96ce-8e806127ea0e",0.00,475.00,475.00,0.00,EFECTIVO,"2023-06-06 10:57:51"
"244199b9-27d3-45ad-bc4a-210d19e9cd6e",0.00,290.00,290.00,44.00,TARJETA_CREDITO,"2023-06-06 10:58:44"
ed202d02-7781-4550-bb2b-2dc7f54368e8,0.00,80.00,80.00,0.00,EFECTIVO,"2023-06-06 11:33:03"
"82571993-edd1-436b-91d0-1fd80f0b57d8",0.00,329.00,329.00,41.00,TARJETA_CREDITO,"2023-06-06 12:28:59"
e4b93dad-4ddd-4b67-b5ad-0bd9f0585362,0.00,489.00,489.00,0.00,EFECTIVO,"2023-06-06 12:54:31"
"9299dade-bace-40e8-b2fb-c4975127eb1e",0.00,299.00,299.00,0.00,TARJETA_DEBITO,"2023-06-06 12:56:10"
"4bac7dec-f6f6-4f23-9eaf-77d0ef5c0788",0.00,469.00,469.00,0.00,TRANSFERENCIA,"2023-06-06 13:08:36"
a5c8e723-d676-4b67-90e6-62c99e336282,0.00,779.00,779.00,0.00,EFECTIVO,"2023-06-06 14:24:57"
"22924358-eeca-478a-b66b-55a0de41a024",0.00,289.00,289.00,0.00,TARJETA_CREDITO,"2023-06-06 15:05:53"
cf24bb13-5b0c-42e3-91e0-68ca7a3ad5cf,0.00,190.00,190.00,0.00,EFECTIVO,"2023-06-06 16:13:13"
"6038f2f6-5b32-447f-b40f-daed6ab379a4",0.00,479.00,479.00,48.00,TARJETA_CREDITO,"2023-06-06 17:41:08"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,329.00,329.00,40.00,TRANSFERENCIA,"2023-06-06 17:46:21"
"6397b2ab-f738-478e-a0aa-1dce910d48e5",0.00,489.00,489.00,48.00,TARJETA_DEBITO,"2023-06-06 17:55:47"
ed083ef6-4ea0-4b60-ba17-bdb2ab3b3d8a,43.95,835.05,835.05,120.00,TARJETA_DEBITO,"2023-06-06 18:14:24"
"77c43742-8cc9-4351-8c12-7526f6523c27",20.45,388.55,388.55,30.00,TARJETA_CREDITO,"2023-06-06 18:17:08"
c610ac3b-a20d-4a20-8381-982c1e9d395b,0.00,290.00,290.00,0.00,EFECTIVO,"2023-06-06 18:53:57"
"5aaf2997-9c21-495e-be3a-8a466f7372c3",0.00,359.00,359.00,0.00,EFECTIVO,"2023-06-06 19:01:05"
"0d89a83a-61a6-4565-a5a8-800d4f9f3f77",0.00,440.00,440.00,0.00,EFECTIVO,"2023-06-07 10:45:37"
"576b7e8d-e720-467c-9456-acde92084b0a",0.00,190.00,190.00,0.00,EFECTIVO,"2023-06-07 10:48:12"
"723c621c-461e-4c13-bd95-24d08ee69dec",19.50,370.50,370.50,0.00,EFECTIVO,"2023-06-07 11:15:42"
f002e179-76b0-4fa6-92dd-d2452d098bc4,9.00,171.00,171.00,25.00,TRANSFERENCIA,"2023-06-07 12:00:32"
d9d59a02-b1e6-4a0b-9804-bfcd8a3c97c1,0.00,99.00,99.00,0.00,EFECTIVO,"2023-06-07 13:19:28"
c5cda5aa-7d59-44f7-9043-c8df894529c2,0.00,960.00,960.00,0.00,EFECTIVO,"2023-06-07 13:30:47"
a069e8b1-c951-4ab1-94dc-c043daa3c411,0.00,190.00,190.00,0.00,EFECTIVO,"2023-06-07 13:57:57"
a55e4008-4c69-4c5c-8f26-a368f06a9f27,0.00,1128.00,1128.00,0.00,EFECTIVO,"2023-06-07 14:28:05"
"1a545394-e4bb-4659-b4c8-8ef669ac4591",0.00,240.00,240.00,25.00,TRANSFERENCIA,"2023-06-07 15:18:56"
"4370b95d-d8b6-4048-9bf3-7153fa3e1195",0.00,230.00,230.00,0.00,EFECTIVO,"2023-06-07 15:33:26"
"29067e35-291d-4e08-853b-4c9725d21c5e",0.00,389.00,389.00,0.00,TARJETA_CREDITO,"2023-06-07 15:55:27"
"4c8893db-380f-4c75-bd81-1df19f17820b",0.00,299.00,299.00,0.00,EFECTIVO,"2023-06-07 16:12:05"
"26431dc7-930b-45ac-99c3-0fb6e475e0db",0.00,390.00,390.00,0.00,EFECTIVO,"2023-06-07 16:30:37"
"8c5e6f51-13ea-459e-982d-8fb58437f00e",0.00,389.00,389.00,0.00,EFECTIVO,"2023-06-07 17:12:14"
"87f10d17-c2fa-4570-8ad8-e9be0d4a261a",0.00,609.00,609.00,0.00,EFECTIVO,"2023-06-07 17:28:27"
"2c095013-46e7-4c39-8029-c054aecbf72b",0.00,740.00,740.00,0.00,EFECTIVO,"2023-06-07 18:20:30"
"34cd37bf-6c40-4326-a013-c5a998177fba",0.00,370.00,370.00,37.00,TARJETA_CREDITO,"2023-06-07 18:34:48"
d3e9dce3-c47c-43dd-a790-ffbe12762d92,0.00,190.00,190.00,20.00,TARJETA_CREDITO,"2023-06-07 18:39:35"
"237581f9-a704-4bcc-9e3d-471e98c51534",0.00,829.00,829.00,0.00,TARJETA_CREDITO,"2023-06-07 18:44:14"
"1d0ccf73-4b35-41dc-aad5-8ee6cf159f76",0.00,399.00,399.00,0.00,EFECTIVO,"2023-06-07 18:54:41"
"12c1de0a-8b2d-40dd-97cd-ebac4d6ac45e",0.00,380.00,380.00,0.00,EFECTIVO,"2023-06-08 11:01:34"
"5c997251-4992-41ac-bb70-0aefb188ee19",25.25,479.75,479.75,0.00,TARJETA_DEBITO,"2023-06-08 11:08:27"
f29a8e33-f61e-48c7-9787-730b186a6b8d,0.00,769.00,769.00,116.00,TARJETA_DEBITO,"2023-06-08 11:20:18"
"293b9af8-b50f-48b4-8a7d-b016ae7bb7f8",0.00,859.00,859.00,0.00,TARJETA_DEBITO,"2023-06-08 13:00:52"
"0c0c5b53-6940-4699-8a68-61677c311814",0.00,799.00,799.00,0.00,EFECTIVO,"2023-06-08 12:42:45"
e875c926-9b10-411f-83e7-a0901a225588,0.00,470.00,470.00,60.00,TRANSFERENCIA,"2023-06-08 12:54:06"
eecbcd2f-c2d7-4600-a700-5c5f4e5305ce,0.00,399.00,399.00,0.00,EFECTIVO,"2023-06-08 13:02:22"
"198de2ac-ff05-451d-9444-d64bfd1e5254",0.00,100.00,100.00,0.00,EFECTIVO,"2023-06-08 13:20:13"
"6261fc6d-71cb-458a-9958-5b2c824dd8aa",0.00,789.00,789.00,0.00,EFECTIVO,"2023-06-08 13:51:21"
"7a2749b8-7df0-4c7d-aebb-c0a10eb3f6d1",0.00,590.00,590.00,100.00,TARJETA_CREDITO,"2023-06-08 13:52:06"
"6e28905a-4111-4801-9d5f-200c3af848ce",0.00,290.00,290.00,0.00,TARJETA_CREDITO,"2023-06-08 14:03:57"
"87215353-a10e-469a-be4c-58d05ef4520d",23.45,445.55,445.55,0.00,TARJETA_DEBITO,"2023-06-08 15:36:05"
"034b2dcf-407b-4cf7-bcda-bebf0bff4185",0.00,728.00,728.00,0.00,TARJETA_CREDITO,"2023-06-08 15:55:56"
e9fa19ec-f98b-430d-8ea5-a0093f2af636,0.00,449.00,449.00,0.00,EFECTIVO,"2023-06-08 15:59:37"
e157a741-ad28-4520-9f3c-6a60ee33d773,0.00,679.00,679.00,0.00,TARJETA_CREDITO,"2023-06-08 16:56:27"
ad472486-ad3d-42f7-86b7-2852ccb20b0d,0.00,140.00,140.00,0.00,TRANSFERENCIA,"2023-06-08 17:14:42"
"72387166-96fb-4c9f-ab8c-cab883563aec",31.95,607.05,607.05,60.00,TARJETA_DEBITO,"2023-06-08 17:45:17"
fa6339fb-d1a2-4f02-8a2e-f959b03d2fed,0.00,370.00,370.00,0.00,TARJETA_CREDITO,"2023-06-08 17:48:13"
"4677c799-e89e-49a5-abcb-aeb61919fc38",0.00,549.00,549.00,51.00,EFECTIVO,"2023-06-08 17:55:46"
"6950d4b2-a3b4-4253-a2f6-c39a0945f92f",0.00,399.00,399.00,0.00,EFECTIVO,"2023-06-08 18:42:31"
a45dddac-2fbc-4b40-a6d8-5a4a3dff14b8,14.50,275.50,275.50,0.00,EFECTIVO,"2023-06-08 18:44:49"
cfa45867-feee-4b42-951b-1376f839621f,19.95,379.05,379.05,0.00,TARJETA_CREDITO,"2023-06-08 19:06:32"
"900b509f-941b-4de4-ba1f-f9f37448bb45",28.45,540.55,540.55,0.00,TARJETA_DEBITO,"2023-06-09 10:57:27"
e1da59ef-93d1-4102-9eab-2f5628411010,17.50,332.50,332.50,60.00,TARJETA_CREDITO,"2023-06-09 12:08:21"
"5b50bb1b-a59d-41aa-8a8d-da4c5837aae1",0.00,99.00,99.00,0.00,TARJETA_DEBITO,"2023-06-09 12:11:00"
"4d733ffc-feda-492d-a4a4-0e1286d951bb",0.00,290.00,290.00,0.00,TARJETA_CREDITO,"2023-06-09 12:23:34"
"09c8dd0c-a339-4864-9d82-9606756a6d9a",29.45,559.55,559.55,0.00,EFECTIVO,"2023-06-09 13:09:04"
"8827448b-3e34-44cf-b9b2-b0f70b5d6195",0.00,270.00,270.00,70.00,TARJETA_DEBITO,"2023-06-09 13:19:11"
"68e54b93-29aa-4b86-80bd-b5ff18cd3a10",0.00,290.00,290.00,0.00,EFECTIVO,"2023-06-09 13:49:41"
"1d0dc143-db05-4e1e-b138-91633c7278dc",0.00,590.00,590.00,80.00,TARJETA_CREDITO,"2023-06-09 13:53:34"
c45269bf-b2b3-4b58-a271-13e3e3e4d753,0.00,649.00,649.00,0.00,EFECTIVO,"2023-06-09 14:51:43"
"83852a3f-1cd0-4a65-b104-8d211884b637",20.50,389.50,389.50,0.00,TARJETA_DEBITO,"2023-06-09 15:36:55"
d350a497-45a7-4ab7-87e9-9041936382dd,27.45,521.55,521.55,0.00,EFECTIVO,"2023-06-09 15:40:47"
"4ac31b91-767f-4771-908e-61e8be768a28",35.45,673.55,673.55,0.00,EFECTIVO,"2023-06-09 16:39:14"
"4f5c493c-b699-49c0-8cdc-4bd0ef474525",0.00,199.00,199.00,0.00,TARJETA_CREDITO,"2023-06-09 16:47:14"
"8ff41f79-0c17-4f5c-abc6-2fabc19fc4a3",12.50,237.50,237.50,0.00,TARJETA_CREDITO,"2023-06-09 16:53:12"
e1aaf862-4e4a-420b-b08f-09efa668e8e9,0.00,320.00,320.00,48.00,TARJETA_DEBITO,"2023-06-09 17:13:53"
"37b544d1-3237-40af-832d-e69590f36d10",0.00,389.00,389.00,0.00,TARJETA_DEBITO,"2023-06-09 17:22:12"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,210.00,210.00,0.00,EFECTIVO,"2023-06-09 17:24:55"
"085d7c7e-005d-4f0f-9571-1ab97774a900",0.00,230.00,230.00,0.00,TARJETA_CREDITO,"2023-06-09 18:09:18"
c928263b-ee43-4e69-8822-c56dd5e61e16,0.00,290.00,290.00,0.00,TARJETA_DEBITO,"2023-06-09 18:31:13"
f79dfcd5-c8ff-4ab8-bf0f-4d7d8c3bbf59,0.00,669.00,669.00,0.00,TARJETA_CREDITO,"2023-06-09 18:37:52"
b30dc47e-2792-4c7d-b69e-464ba68360f7,0.00,399.00,399.00,50.00,TARJETA_CREDITO,"2023-06-09 18:39:52"
"12084450-b4ee-4c96-a106-c26ee7e386d9",0.00,230.00,230.00,23.00,TARJETA_CREDITO,"2023-06-09 18:55:55"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,140.00,140.00,0.00,EFECTIVO,"2023-06-09 19:02:16"
"8a9e3faf-eca8-40e7-8d83-d266394bf808",0.00,230.00,230.00,0.00,TARJETA_DEBITO,"2023-06-10 10:38:46"
d96f7d3f-39ed-453d-8972-2c5689d5dc98,19.95,379.05,379.05,0.00,EFECTIVO,"2023-06-10 10:42:51"
"5b08b9e4-7eaa-44ef-8747-806d8012d363",31.00,589.00,589.00,0.00,TARJETA_CREDITO,"2023-06-10 10:57:13"
"102f6940-ca35-493e-a703-b9b7655f54ca",0.00,290.00,290.00,30.00,TARJETA_CREDITO,"2023-06-10 11:24:24"
f446d170-62bf-4ffa-bc87-6ecbeaf8e342,0.00,899.00,899.00,0.00,TARJETA_CREDITO,"2023-06-10 12:31:43"
ed202d02-7781-4550-bb2b-2dc7f54368e8,0.00,150.00,150.00,0.00,EFECTIVO,"2023-06-10 13:11:23"
"7c844a1b-39cb-4b19-bf42-18fd4c5c460e",23.50,446.50,446.50,0.00,TARJETA_DEBITO,"2023-06-10 14:26:00"
"35316fe9-e596-4b98-a90b-72c4cbdb6657",68.45,1300.55,1300.55,0.00,EFECTIVO,"2023-06-10 15:08:38"
"7bda9225-947d-4e20-a77d-5780c7aa0022",0.00,190.00,190.00,0.00,TARJETA_DEBITO,"2023-06-10 15:36:52"
"34f4ace4-1520-4e0f-a338-7ba78fdf8686",23.00,437.00,437.00,0.00,TARJETA_DEBITO,"2023-06-10 15:48:20"
"75ba2d82-93e9-46d2-b749-f7a788e9616e",0.00,290.00,290.00,40.00,TARJETA_CREDITO,"2023-06-10 15:57:33"
b377ba6e-8bde-4002-8ea5-ed8ac4486e8c,9.50,180.50,180.50,20.00,TARJETA_DEBITO,"2023-06-10 16:06:09"
